"","Scap_PJ_010","Scap_PJ_011","Scap_PJ_012","Scap_PJ_013","Scap_PJ_014","Scap_PJ_015","Scap_PJ_016","Scap_PJ_017","Scap_PJ_018"
"Scap_LM7D7_a_02399",509,606,329,298,347,328,507,520,514
"Scap_LM7D7_a_02400",302,362,303,244,273,288,331,432,354
"Scap_LM7D7_a_02401",50194,44104,35956,15846,19000,16182,29283,39135,37066
"Scap_LM7D7_a_02402",4018,4298,3463,3165,3828,3536,4164,3041,3550
"Scap_LM7D7_a_02403",10628,12235,7132,11996,13102,12528,14096,8715,10296
"Scap_LM7D7_a_02404",682,734,410,464,584,525,550,679,570
"Scap_LM7D7_a_02405",760,796,530,25368,21436,20937,18850,2523,5197
"Scap_LM7D7_a_02406",21725,24208,23696,865834,775543,801829,773228,83108,234741
"Scap_LM7D7_a_02407",16409,17672,15733,662382,580585,591262,642303,67947,209550
"Scap_LM7D7_a_02408",7290,7734,7288,438221,387267,399452,375830,37170,141533
"Scap_LM7D7_a_02409",9296,9664,11373,667766,605825,615985,643209,62049,269611
"Scap_LM7D7_a_02410",15047,15630,16534,1384213,1452354,1388620,1904255,139088,787340
"Scap_LM7D7_a_02411",990,1064,728,639,900,785,683,856,794
"Scap_LM7D7_a_02412",9642,12128,12279,5734,8357,7963,8350,7223,8808
"Scap_LM7D7_a_02413",16630,18689,12496,29505,33857,34232,53033,30510,51182
"Scap_LM7D7_a_02414",41308,48216,41962,75241,86840,90042,106774,65607,104947
"Scap_LM7D7_a_02415",552,616,510,313,391,358,379,382,373
"Scap_LM7D7_a_02416",29466,37450,31229,22280,27657,27209,21573,28458,27685
"Scap_LM7D7_a_02417",44955,51401,45970,57943,79936,70889,52772,51128,49511
"Scap_LM7D7_a_02418",1842,2033,1352,2189,3388,3141,2813,3094,2855
"Scap_LM7D7_a_02419",20441,23749,15995,36248,44444,46011,30982,25293,34426
"Scap_LM7D7_a_02420",33374,33949,17334,10437,13349,12396,26667,34166,33398
"Scap_LM7D7_a_02421",16711,18126,13241,18502,22902,21371,20281,7401,13163
"Scap_LM7D7_a_02422",452979,498913,399569,457991,551471,484242,628830,227888,400443
"Scap_LM7D7_a_02423",1069,1061,939,803,866,883,1231,1263,1168
"Scap_LM7D7_a_02424",26922,28482,26238,26339,28568,29183,29275,21467,23690
"Scap_LM7D7_a_02425",54139,55892,48914,37947,46077,46446,49775,61119,55183
"Scap_LM7D7_a_02426",11293,12150,8018,6566,8737,8164,8067,9396,7714
"Scap_LM7D7_a_02427",16165,15783,10731,9297,12388,11393,8082,8899,8740
"Scap_LM7D7_a_02428",14662,14757,11341,10586,12213,12287,13331,12436,14264
"Scap_LM7D7_a_02429",3977,4300,3798,3654,4450,4183,3745,2916,3155
"Scap_LM7D7_a_02430",201,229,105,153,213,211,190,119,149
"Scap_LM7D7_a_02431",71,88,64,26,21,26,65,59,59
"Scap_LM7D7_a_02432",342,434,298,161,173,168,361,282,349
"Scap_LM7D7_a_02433",18677,20383,12965,16387,18968,18856,19620,19944,19586
"Scap_LM7D7_a_02434",10200,11233,5615,8850,10487,10124,10489,9946,9871
"Scap_LM7D7_a_02435",79,107,41,43,60,45,60,54,49
"Scap_LM7D7_a_02436",255,329,272,138,173,139,249,283,274
"Scap_LM7D7_a_02437",5292,4988,2170,3162,4188,3826,5257,4115,4383
"Scap_LM7D7_a_02438",19539,20795,19958,19998,24369,23952,22879,19569,20880
"Scap_LM7D7_a_02439",8463,9357,6426,7927,10430,9746,7308,9051,7465
"Scap_LM7D7_a_02440",27,29,20,26,35,35,38,44,31
"Scap_LM7D7_a_02441",245,272,157,375,456,391,363,351,296
"Scap_LM7D7_a_02442",663,688,565,641,895,794,711,734,643
"Scap_LM7D7_a_02443",132,148,122,163,205,175,157,163,136
"Scap_LM7D7_a_02444",90,131,109,186,269,264,172,244,175
"Scap_LM7D7_a_02445",4669,5323,4019,7168,6071,6129,7515,7269,6965
"Scap_LM7D7_a_02446",15162,18092,15235,16139,15988,16351,19596,18521,18793
"Scap_LM7D7_a_02447",12481,14230,13167,10794,11952,11074,14627,14374,14117
"Scap_LM7D7_a_02448",10917,12388,8712,10046,12108,11159,12951,12054,12605
"Scap_LM7D7_a_02449",50223,59251,49110,48146,58697,53514,60725,57758,59291
"Scap_LM7D7_a_02450",24779,28654,20358,18616,22975,19982,28279,27115,27017
"Scap_LM7D7_a_02451",32963,37240,26946,26981,32475,30100,38143,37288,35742
"Scap_LM7D7_a_02452",1545,1984,1464,1940,1907,1787,1995,1821,1978
"Scap_LM7D7_a_02453",4068,5128,3433,4325,4993,4716,4736,4618,4683
"Scap_LM7D7_a_02454",3147,3177,3189,3523,3985,3790,4304,3408,4438
"Scap_LM7D7_a_02455",5596,5851,5446,5376,6740,6217,7655,5735,6276
"Scap_LM7D7_a_02456",12499,13802,12924,15649,19795,18039,19183,14489,15705
"Scap_LM7D7_a_02457",1559,1735,1163,1144,1459,1336,1283,1320,1291
"Scap_LM7D7_a_02458",6332,7768,6308,7075,7509,7839,8294,6598,7517
"Scap_LM7D7_a_02459",3494,4086,3380,3230,3434,3482,4513,3761,4174
"Scap_LM7D7_a_02460",2864,2823,2559,4744,5018,5472,4110,4334,4426
"Scap_LM7D7_a_02461",4946,5287,4495,7420,8233,7848,7474,7200,7671
"Scap_LM7D7_a_02462",22756,27851,19847,23195,30078,27190,25523,25788,27655
"Scap_LM7D7_a_02463",1739,1918,1248,1555,2195,1920,1041,2119,1142
"Scap_LM7D7_a_02464",4776,5422,4627,17637,19410,17948,12327,15868,12666
"Scap_LM7D7_a_02465",1822,1910,1084,1438,2412,2034,1277,1923,1231
"Scap_LM7D7_a_02466",2747,2806,2282,2543,3692,3161,2151,3334,2224
"Scap_LM7D7_a_02467",4998,5549,4529,7306,8797,8384,7524,7033,7600
"Scap_LM7D7_a_02468",7548,8850,5763,7413,7774,7223,8144,9915,8126
"Scap_LM7D7_a_02469",2076,2571,1250,1948,2056,1804,2158,2534,2463
"Scap_LM7D7_a_02470",8160,7831,6989,8782,10284,10174,11046,8854,11253
"Scap_LM7D7_a_02471",387,396,265,298,334,301,522,474,534
"Scap_LM7D7_a_02472",13130,14005,14599,20881,24697,24634,15086,13343,16592
"Scap_LM7D7_a_02473",13773,13385,10717,5266,6660,6245,9288,9310,9040
"Scap_LM7D7_a_02474",6329,7122,4987,5775,6554,7030,5731,5281,6165
"Scap_LM7D7_a_02475",3753,3832,2601,2398,2748,2625,4187,4078,4229
"Scap_LM7D7_a_02476",13743,13133,9152,8301,10846,10432,10937,15341,10233
"Scap_LM7D7_a_02477",285,361,305,144,188,143,268,311,304
"Scap_LM7D7_a_02478",1259,1380,782,1006,1357,1295,1542,2756,1969
"Scap_LM7D7_a_02479",9460,10318,5157,20420,26827,23783,16470,13977,13104
"Scap_LM7D7_a_02480",20917,23675,20445,84345,108787,100230,46950,37886,36893
"Scap_LM7D7_a_02481",30677,37011,31602,70834,89093,85040,53823,50002,55627
"Scap_LM7D7_a_02482",36705,43436,34974,96770,126821,109724,75347,59643,61728
"Scap_LM7D7_a_02483",1298,1624,1076,3999,5660,4729,3086,2202,2503
